CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;48;191;299;506
01:00;26;75;44;93
02:00;24;72;34;76
03:00;22;71;29;66
04:00;23;55;35;76
05:00;23;67;40;84
06:00;36;67;142;254
07:00;51;83;210;372
08:00;55;99;238;419
09:00;62;145;275;484
10:00;62;172;257;455
11:00;63;181;235;422
12:00;71;175;241;439
13:00;67;190;250;448
14:00;71;194;213;396
15:00;85;171;274;504
16:00;87;184;325;584
17:00;81;181;311;557
18:00;108;181;422;755
19:00;106;203;458;807
20:00;93;202;466;807
21:00;94;206;569;965
22:00;70;286;389;666
23:00;66;196;415;701
