CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;82;77;50;1410;140
01:00;106;121;112;219;2960;440
02:00;94;119;108;176;2680;363
03:00;94;119;111;212;2840;418
04:00;78;114;105;101;1880;232
05:00;70;113;109;55;1810;153
06:00;81;106;102;103;1960;238
07:00;83;108;102;134;2060;287
08:00;86;105;96;179;2400;360
09:00;83;83;75;112;1750;254
10:00;76;57;55;94;1500;219
11:00;79;68;64;115;1690;255
12:00;83;68;63;126;1750;275
13:00;83;63;57;130;1660;281
14:00;89;67;63;158;1990;330
15:00;90;72;67;159;1830;332
16:00;92;72;66;150;1740;321
17:00;89;60;56;122;1600;275
18:00;94;73;69;140;1720;307
19:00;92;78;74;125;1810;282
20:00;93;83;77;121;1870;278
21:00;87;114;101;117;1660;266
22:00;83;97;85;92;1470;223
23:00;75;104;95;74;1360;188
