CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;27;7;740;44
01:00;45;19;11;720;64
02:00;53;117;16;1100;78
03:00;34;114;5;860;42
04:00;39;74;16;810;63
05:00;59;70;69;1050;164
06:00;77;59;146;1730;300
07:00;96;48;136;1990;303
08:00;107;60;177;2210;378
09:00;87;33;103;1290;245
10:00;100;42;171;1660;361
11:00;132;31;385;2900;721
12:00;108;50;256;2300;499
13:00;101;66;191;2050;393
14:00;76;58;100;1340;230
15:00;93;45;126;1780;285
16:00;93;36;119;1730;276
17:00;86;39;99;1600;238
18:00;81;24;84;1450;210
19:00;67;20;62;1250;163
20:00;78;25;83;1350;205
21:00;67;25;65;1250;167
22:00;66;29;43;1090;131
23:00;40;27;14;810;62
