CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;107;157;279
01:00;27;107;129;224
02:00;32;63;45;102
03:00;26;61;28;71
04:00;29;68;46;100
05:00;29;76;36;85
06:00;26;85;41;90
07:00;29;83;70;137
08:00;31;67;108;197
09:00;31;88;79;151
10:00;32;73;63;128
11:00;34;64;67;137
12:00;48;66;104;208
13:00;46;60;68;149
14:00;45;45;64;144
15:00;60;48;92;200
16:00;61;43;79;182
17:00;76;28;111;246
18:00;81;40;143;299
19:00;79;42;213;404
20:00;65;58;150;294
21:00;71;71;251;455
22:00;64;90;236;426
23:00;52;98;217;384
