CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;74;70;1020;155
01:00;35;63;25;720;73
02:00;31;55;21;760;62
03:00;26;48;14;550;48
04:00;28;44;17;690;53
05:00;38;37;32;590;85
06:00;50;41;75;1170;164
07:00;66;49;131;1190;266
08:00;80;75;199;1830;382
09:00;75;129;184;1490;355
10:00;72;157;166;1570;325
11:00;66;130;141;1270;280
12:00;64;122;116;1030;241
13:00;68;103;118;1090;248
14:00;65;106;86;1100;195
15:00;61;78;82;1050;185
16:00;54;72;78;1020;173
17:00;56;66;78;1240;174
18:00;59;62;87;1290;190
19:00;59;68;80;1240;180
20:00;62;70;94;1240;205
21:00;64;76;125;1550;256
22:00;55;89;90;1180;191
23:00;51;74;78;1090;170
