CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;89;68;175;1770;343
01:00;18;19;15;18;640;46
02:00;16;16;13;8;550;28
03:00;18;16;14;9;560;33
04:00;23;14;11;18;550;51
05:00;39;14;10;42;580;107
06:00;61;22;17;174;990;333
07:00;94;32;22;452;1860;796
08:00;92;31;24;375;1820;676
09:00;75;31;25;213;1400;408
10:00;83;28;21;231;1440;447
11:00;73;60;24;174;1160;348
12:00;61;44;16;101;810;222
13:00;71;14;11;98;840;229
14:00;90;21;17;179;1090;376
15:00;95;30;23;246;1810;483
16:00;84;37;29;213;1500;419
17:00;54;15;12;86;900;192
18:00;65;14;12;86;990;204
19:00;85;28;23;138;1220;305
20:00;84;37;31;157;1510;335
21:00;82;46;37;142;1360;309
22:00;91;41;29;237;1610;463
23:00;86;46;31;241;1820;464
