CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;38;27;61;800;167
01:00;61;41;27;47;750;132
02:00;37;33;22;41;650;99
03:00;32;34;23;26;560;71
04:00;33;33;22;32;560;81
05:00;31;34;23;46;530;101
06:00;48;37;25;117;960;227
07:00;57;40;29;166;1290;310
08:00;65;57;41;215;1510;392
09:00;57;44;31;131;1010;256
10:00;64;37;24;105;750;224
11:00;71;34;21;96;710;216
12:00;77;31;17;90;700;214
13:00;106;25;16;117;820;285
14:00;81;25;15;61;560;174
15:00;76;23;13;64;590;174
16:00;79;25;16;67;680;181
17:00;72;26;16;57;650;159
18:00;74;26;16;53;710;155
19:00;87;25;16;60;720;178
20:00;112;29;16;81;740;237
21:00;126;30;17;145;1230;348
22:00;113;36;21;162;1390;360
23:00;86;36;22;96;1080;234
