CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;14;39;630;110
01:00;34;11;14;410;57
02:00;69;109;26;900;110
03:00;50;86;26;720;91
04:00;14;67;5;330;22
05:00;12;44;6;310;23
06:00;26;23;13;360;48
07:00;53;37;38;510;113
08:00;50;30;41;620;114
09:00;54;16;58;720;146
10:00;54;14;61;760;149
11:00;53;47;71;920;164
12:00;46;38;59;800;138
13:00;48;31;61;860;141
14:00;49;31;65;840;151
15:00;57;36;77;900;176
16:00;57;17;65;780;158
17:00;57;22;62;740;152
18:00;62;40;58;670;153
19:00;61;31;65;750;161
20:00;70;20;70;770;180
21:00;76;35;86;1000;209
22:00;64;40;56;740;152
23:00;55;21;60;670;148
