CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.54732;31.9044;35.4433;29.0967;71.5033;920.876;1081.67;141.561
01:00;2.58267;28.7809;52.4886;40.4819;13.584;715.472;832.479;49.6
02:00;2.45452;20.3336;49.0962;38.5815;9.85961;617.004;810.446;35.4
03:00;2.15003;22.2392;52.717;41.8567;11.8368;646.394;784.59;40.2
04:00;1.80444;21.4298;39.5392;31.5836;13.0076;547.607;737.264;41.3
05:00;1.62566;30.7057;39.8198;30.0689;25.8306;580.071;705.964;70.1
06:00;1.67313;44.9894;44.7554;33.1124;80.7155;723.859;693.632;168.3
07:00;1.88269;56.6356;41.0958;33.1854;165.147;1012.34;709.073;308.9
08:00;2.07355;57.3;39.6037;31.9989;184.044;1128.81;746.445;339.418
09:00;2.13794;59.7335;35.9526;28.139;170.295;998.174;781.782;320.85
10:00;2.19567;58.188;34.9364;27.0841;173.762;1029.57;833.353;324.726
11:00;2.0655;59.8939;28.5253;22.5844;180.799;986.773;875.901;337.166
12:00;1.98753;57.0196;25.9916;20.1307;165.023;1011.72;933.915;310.078
13:00;2.03716;54.1154;27.0077;21.388;181.083;1003.76;986.876;331.866
14:00;2.23981;61.8394;42.5892;33.0262;180.055;1168.56;1042.46;338.033
15:00;2.6112;61.3301;37.7632;30.0158;240.344;1321.48;1081.11;429.844
16:00;2.84756;54.6667;40.068;31.7739;211.996;1321.44;1105.18;379.835
17:00;2.7604;51.6447;42.7633;34.8366;158.599;1131.29;1121.82;295.015
18:00;2.5429;47.7963;39.2219;32.6642;115.652;1043.92;1123.62;225.052
19:00;2.69704;47.6125;42.0015;35.0575;156.627;1183.71;1148.23;287.977
20:00;2.67533;53.4144;38.4131;32.0037;149.007;1121.16;1161.91;281.881
21:00;2.72733;46.7102;38.701;32.1647;142.6;1058.19;1168.72;265.321
22:00;2.75598;45.547;42.0747;34.7228;152.034;1211.46;1174.08;278.663
23:00;2.62617;38.1035;35.5337;29.0833;89.926;982.755;1131.74;176.021
