CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;68;87;1030;191
01:00;49;47;41;570;110
02:00;46;48;16;640;71
03:00;35;38;12;300;53
04:00;46;48;21;310;77
05:00;50;45;27;310;90
06:00;66;61;97;570;213
07:00;81;96;173;1130;344
08:00;93;119;205;1710;405
09:00;97;124;178;1320;368
10:00;88;100;115;950;263
11:00;75;64;73;510;186
12:00;77;64;69;480;182
13:00;102;72;101;650;255
14:00;102;82;92;680;241
15:00;103;68;101;830;256
16:00;110;62;103;870;266
17:00;115;69;131;1250;314
18:00;103;62;116;1190;281
19:00;104;60;121;1350;288
20:00;101;49;114;1220;274
21:00;101;62;121;1310;285
22:00;76;74;99;1100;226
23:00;71;63;104;1160;229
