CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;81;38;900;131
01:00;53;79;18;630;79
02:00;39;41;15;580;61
03:00;35;50;13;610;54
04:00;37;52;15;540;60
05:00;43;53;27;550;84
06:00;57;67;94;950;200
07:00;66;89;116;1320;243
08:00;80;89;122;1530;265
09:00;85;89;106;1340;246
10:00;93;66;101;1310;247
11:00;86;81;72;1160;196
12:00;75;51;58;860;164
13:00;76;28;52;1020;156
14:00;83;37;54;860;165
15:00;91;80;57;1020;178
16:00;75;47;42;870;140
17:00;85;50;41;1030;148
18:00;103;64;60;1220;194
19:00;90;66;53;960;171
20:00;84;63;41;920;147
21:00;85;77;39;910;145
22:00;87;81;43;990;154
23:00;77;100;35;930;130
