CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;30;24;107;740;234
01:00;69;31;25;76;580;184
02:00;24;32;30;40;360;84
03:00;22;32;30;34;310;73
04:00;25;30;27;36;280;79
05:00;28;28;26;49;330;103
06:00;31;49;36;101;520;187
07:00;45;35;27;172;970;308
08:00;45;24;20;153;950;280
09:00;47;27;22;163;1180;297
10:00;56;29;22;149;860;283
11:00;58;28;21;110;650;227
12:00;52;26;20;81;570;175
13:00;60;20;16;84;500;188
14:00;66;17;13;73;560;177
15:00;55;17;12;46;500;125
16:00;54;18;13;39;540;114
17:00;88;19;14;54;600;171
18:00;121;20;14;99;800;272
19:00;109;25;18;111;850;278
20:00;124;39;30;180;1130;400
21:00;99;29;22;109;720;264
22:00;102;31;24;166;940;356
23:00;86;33;27;150;1020;314
