CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;32;76;61;124
01:00;28;87;35;82
02:00;21;38;23;56
03:00;22;32;36;77
04:00;21;32;30;66
05:00;22;34;39;81
06:00;33;31;135;239
07:00;49;29;227;396
08:00;49;49;254;437
09:00;54;48;217;384
10:00;67;60;229;417
11:00;70;86;231;423
12:00;61;89;153;295
13:00;64;67;148;289
14:00;64;61;129;259
15:00;68;58;150;296
16:00;78;61;196;376
17:00;77;65;217;408
18:00;66;75;199;370
19:00;67;79;176;335
20:00;61;100;173;325
21:00;50;91;136;258
22:00;44;76;119;226
23:00;37;71;89;173
