CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;201;193;3190;331
01:00;29;145;121;2440;214
02:00;26;130;109;2410;191
03:00;23;121;106;2330;184
04:00;24;99;113;2140;195
05:00;30;135;158;2100;272
06:00;40;112;233;2610;394
07:00;48;128;239;3270;413
08:00;65;124;320;3490;555
09:00;71;150;312;3530;547
10:00;105;195;355;4060;649
11:00;128;233;369;3570;693
12:00;140;251;358;3550;688
13:00;133;246;417;3560;772
14:00;119;248;464;3670;829
15:00;147;314;639;6350;1125
16:00;171;296;938;9050;1601
17:00;153;332;763;7280;1322
18:00;113;338;597;6480;1027
19:00;138;327;787;8290;1337
20:00;91;306;517;5380;881
21:00;81;337;487;5280;826
22:00;65;245;394;4730;667
23:00;50;220;263;3780;452
