CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;87;98;175;354
01:00;70;83;86;201
02:00;59;74;62;154
03:00;52;64;54;134
04:00;51;54;58;138
05:00;45;60;75;158
06:00;52;67;177;321
07:00;64;73;212;388
08:00;83;101;214;409
09:00;110;107;222;448
10:00;91;118;90;227
11:00;84;87;95;228
12:00;92;69;87;224
13:00;80;63;70;186
14:00;76;50;62;170
15:00;96;54;88;228
16:00;100;48;105;260
17:00;111;44;115;286
18:00;110;61;111;278
19:00;110;57;110;277
20:00;100;47;96;246
21:00;110;66;130;307
22:00;105;65;162;352
23:00;101;84;164;351
