CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;62;63;37;116
01:00;36;49;25;74
02:00;68;55;72;177
03:00;56;58;44;122
04:00;42;56;31;89
05:00;42;53;34;92
06:00;44;39;42;107
07:00;50;41;46;120
08:00;61;55;74;174
09:00;63;88;73;173
10:00;55;105;48;127
11:00;56;74;41;118
12:00;64;44;51;139
13:00;69;45;54;150
14:00;75;43;58;162
15:00;79;53;62;173
16:00;85;45;70;190
17:00;88;37;66;186
18:00;95;41;68;197
19:00;82;40;48;155
20:00;81;45;51;158
21:00;104;51;73;214
22:00;100;43;73;209
23:00;71;62;43;136
