CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;32.8999;44.1018;27.9919;21.7875;377.858;483.507;66.3678
01:00;18.5534;42.6335;28.9694;8.25756;305.645;454.32;31.2212
02:00;26.3399;42.5252;27.817;14.2179;322.429;538.141;48.1635
03:00;24.9487;42.4111;27.8426;14.8209;291.125;466.628;47.7384
04:00;24.4752;41.6477;28.3571;12.6072;294.541;416.624;43.8146
05:00;23.5634;42.3164;28.6677;11.9338;273.722;367.98;41.8501
06:00;25.9026;39.2181;26.6118;16.2702;299.416;337.646;50.8651
07:00;35.2019;37.8936;24.5734;24.3834;295.334;317.248;72.618
08:00;41.3123;38.7414;24.5983;38.0837;355.344;311.418;99.7374
09:00;43.1918;40.7225;24.4346;42.5154;358.041;311.244;108.337
10:00;41.4999;41.8766;24.3538;44.0433;356.868;315.549;108.739
11:00;47.0912;49.6723;25.3026;45.5321;404.444;329.714;117.116
12:00;46.082;66.8713;26.6013;42.4763;409.049;344.027;111.233
13:00;46.1623;88.6788;28.2122;39.489;414.839;361.667;106.598
14:00;43.5696;86.6854;28.6664;38.5347;388.105;372.753;102.689
15:00;57.8029;67.6744;25.4538;56.1604;483.15;396.23;143.954
16:00;55.6906;66.1953;25.7494;48.7768;464.416;409.864;130.542
17:00;61.995;58.7571;27.7418;63.7373;539.14;432.501;159.779
18:00;58.1855;58.9463;30.2263;58.8397;529.65;454.099;148.45
19:00;55.0806;56.5197;28.7647;60.8307;572.92;475.159;148.394
20:00;53.5268;49.9908;27.1426;53.0685;543.37;491.949;135.569
21:00;50.8513;48.2618;28.6086;56.7697;534.49;506.905;137.927
22:00;38.3897;44.2953;26.8283;32.4109;408.411;509.443;88.1851
23:00;30.7355;45.8654;27.0698;20.2326;362.22;494.327;61.7862
