CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;76;160;105;111;1370;246
01:00;76;235;232;236;3020;438
02:00;65;233;228;196;2560;365
03:00;62;231;228;224;2730;405
04:00;55;226;223;165;2550;306
05:00;;207;205;;2250;
06:00;78;150;146;279;2050;504
07:00;110;65;56;292;1720;556
08:00;108;106;61;286;1710;546
09:00;97;193;77;181;1110;374
10:00;72;151;64;124;810;261
11:00;62;100;47;84;680;190
12:00;57;76;41;79;530;179
13:00;78;92;43;103;760;236
14:00;73;86;44;108;680;238
15:00;76;62;35;95;760;221
16:00;93;98;49;144;1160;313
17:00;109;107;61;179;1490;383
18:00;114;167;91;217;1750;447
19:00;112;186;111;234;2050;471
20:00;112;229;120;260;2000;511
21:00;96;214;133;182;1650;374
22:00;81;211;139;143;1630;300
23:00;73;119;78;92;1000;214
