CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;32;37;97
01:00;33;22;25;72
02:00;17;6;10;32
03:00;19;8;12;38
04:00;23;9;16;48
05:00;24;12;19;52
06:00;37;8;50;113
07:00;52;19;122;239
08:00;56;20;88;191
09:00;66;20;98;215
10:00;68;28;127;262
11:00;70;33;133;274
12:00;61;40;98;211
13:00;58;47;78;177
14:00;57;28;89;192
15:00;62;36;108;227
16:00;71;34;133;275
17:00;61;36;108;226
18:00;61;51;113;235
19:00;65;55;126;258
20:00;66;50;116;244
21:00;61;60;130;259
22:00;56;60;73;168
23:00;48;31;55;132
