CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;46;39;30;880;75
01:00;43;135;108;32;1710;92
02:00;34;110;90;21;1390;66
03:00;28;82;67;14;1290;49
04:00;27;85;70;12;1340;45
05:00;30;79;65;22;1250;64
06:00;46;80;64;87;1330;178
07:00;70;75;59;214;1770;398
08:00;87;82;62;319;2150;574
09:00;81;105;78;307;2140;551
10:00;65;114;84;195;1760;363
11:00;81;118;87;255;2140;469
12:00;67;97;76;142;1650;283
13:00;43;49;41;89;1110;179
14:00;60;67;55;130;1510;259
15:00;59;61;50;129;1430;255
16:00;66;82;67;204;2100;378
17:00;77;99;82;222;2330;417
18:00;70;104;85;229;2250;420
19:00;75;97;80;259;2180;472
20:00;62;74;61;138;1620;272
21:00;59;63;52;96;1380;205
22:00;54;73;61;79;1370;175
23:00;37;65;54;48;1120;111
