CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;67.8674;204.39;135.416;155.815;2335.59;2203.4;305.9
01:00;54.5763;209.255;158.431;118.521;2483.52;2258.5;235.7
02:00;46.3047;192.3;179.1;100.147;2430.3;2409.77;199.3
03:00;41.5663;203.914;159.12;69.0928;2287.89;2443.77;147.1
04:00;42.5701;194.529;150.8;79.3927;2065.23;2400.95;163.9
05:00;37.2764;194.172;151.263;60.3978;2100.16;2350.18;129.6
06:00;36.6244;193.04;146.871;72.7555;2074.97;2296.85;147.8
07:00;41.6848;170.6;155.9;114.103;2103.5;2254.35;216
08:00;48.8384;173.445;132.5;112.075;2032.59;2197.27;220.1
09:00;61.1007;164.728;117.186;111.857;1856.71;2118.92;232
10:00;62.3176;103.573;67.3021;63.4591;1149.85;1958.86;159.3
11:00;65.9911;60.5432;33.8198;66.4166;870.323;1781.67;167.5
12:00;59.5969;34.0547;16.7096;45.2481;592.312;1597.55;128.7
13:00;54.4275;31.6;18.7;44.5023;585.574;1408.23;122.4
14:00;57.5616;35.8794;13.9526;43.078;625.035;1226.99;123.4
15:00;68.3286;37.1832;15.9591;46.192;596.156;1038.57;138.9
16:00;72.339;40.15;18.2906;46.6181;712.245;873.526;143.6
17:00;62.4052;40.8289;19.53;37.1696;574.063;713.195;119.2
18:00;123.666;85.5994;33.6256;180.523;1542.3;762.251;399.5
19:00;153.884;176.327;58.0551;428.426;2884.83;1014.06;808.5
20:00;119.846;148.1;86.9;296.174;2291.16;1226.42;572.4
21:00;123.648;196.243;105.305;368.269;2829.09;1506.86;686.4
22:00;101.389;195.444;109.35;282.849;2659.48;1761.17;533.6
23:00;76.9478;206.677;138.196;181.77;2510.66;2000.48;354.7
