CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;90;38;1110;111
01:00;42;84;26;1040;81
02:00;90;90;73;880;200
03:00;85;80;64;970;183
04:00;88;97;81;820;210
05:00;91;112;98;890;242
06:00;96;122;114;890;269
07:00;100;97;123;1160;288
08:00;100;86;124;1170;289
09:00;93;73;102;950;249
10:00;94;73;101;930;247
11:00;;70;;;
12:00;70;71;70;870;177
13:00;75;74;65;1020;174
14:00;82;85;68;1120;186
15:00;80;87;73;970;191
16:00;98;86;105;1330;260
17:00;84;84;83;1250;211
18:00;92;79;104;1310;251
19:00;88;80;105;1230;248
20:00;88;88;104;1300;246
21:00;84;100;104;1370;243
22:00;79;103;107;1490;243
23:00;64;99;72;1290;175
