CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;42;40;13;610;42
01:00;20;27;20;12;490;38
02:00;17;25;19;12;480;34
03:00;18;25;18;11;470;34
04:00;17;24;16;11;450;33
05:00;14;19;15;8;420;26
06:00;19;19;14;14;420;40
07:00;18;14;13;12;400;35
08:00;23;17;15;20;460;53
09:00;21;19;18;18;460;48
10:00;27;21;18;25;500;64
11:00;29;56;25;29;520;72
12:00;29;42;23;26;540;70
13:00;33;37;21;30;620;80
14:00;38;35;21;37;670;94
15:00;37;32;24;35;630;90
16:00;42;28;27;39;740;101
17:00;41;40;35;44;730;108
18:00;48;47;42;48;800;122
19:00;57;52;47;72;980;168
20:00;41;41;39;42;800;106
21:00;42;42;41;41;810;105
22:00;36;39;38;30;660;82
23:00;30;42;40;22;640;64
