CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;172;80;1630;171
01:00;35;66;17;660;62
02:00;31;64;13;620;50
03:00;29;59;12;650;48
04:00;31;78;13;610;52
05:00;37;81;18;620;64
06:00;44;83;36;820;100
07:00;56;95;116;1370;233
08:00;69;108;192;2000;362
09:00;66;145;211;1700;388
10:00;64;115;132;1530;266
11:00;66;124;132;1280;267
12:00;62;155;147;1480;286
13:00;58;187;115;1220;233
14:00;56;144;105;1020;217
15:00;56;122;92;1090;196
16:00;69;90;149;1550;295
17:00;76;105;226;2180;421
18:00;76;118;208;2250;394
19:00;64;126;134;1740;268
20:00;63;133;145;1770;284
21:00;66;150;163;1920;315
22:00;59;155;133;2020;261
23:00;52;173;87;1710;183
