CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;78.239;62.0904;26.5201;58.3915;696.463;701.829;167.4
01:00;72.3571;59.8403;26.2373;53.1298;696.162;724.478;153.5
02:00;41.6322;75.988;35.4385;51.8641;656.138;950.07;120.9
03:00;32.2107;64.5074;32.354;31.3742;564.633;929.14;80.2
04:00;30.3981;57.7075;28.2561;22.8721;456.962;871.414;65.4
05:00;31.6591;58.5264;28.2778;29.2231;433.147;814.562;76.3
06:00;35.8151;56.2301;26.4522;33.1955;424.196;716.732;86.5
07:00;38.269;55.1384;26.551;41.6488;492.08;638.874;101.9
08:00;41.6736;44.8408;21.9098;46.7559;479.828;548.101;113.2
09:00;49.01;43.8624;20.6822;52.4793;553.504;507.561;129.2
10:00;50.6233;39.2224;18.4889;51.648;512.827;489.647;129.4
11:00;63.5807;59.3747;28.5477;51.4304;730.038;510.323;142.1
12:00;60.1607;39.3475;17.311;54.0782;743.733;546.169;142.9
13:00;56.2847;21.9458;9.33112;42.725;453.049;548.657;121.6
14:00;61.8425;17.4811;6.48589;43.0783;453.787;552.356;127.7
15:00;73.7855;19.1128;6.52011;59.052;520.496;555.908;164.1
16:00;76.5662;20.7677;7.60402;55.6581;548.239;564.459;161.7
17:00;72.9299;20.7814;7.71898;45.5806;514.969;559.642;142.6
18:00;98.5987;28.5125;10.8782;69.9446;692;582.039;205.4
19:00;91.2953;29.2342;11.3779;62.7057;613.868;567.518;187.1
20:00;105.215;43.7059;17.5277;61.722;721.989;564.8;199.5
21:00;91.4441;48.115;19.4029;73.6312;745.81;601.395;203.9
22:00;100.351;59.7746;23.6166;101.177;814.914;646.536;255
23:00;85.2231;58.483;24.9961;71.2224;814.62;683.301;194
