CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.68229;56.899;42.5676;32.3839;53.604;815.35;1135.78;139.139
01:00;7.58336;40.1932;126.226;106.865;64.322;1350.13;1289.8;138.855
02:00;7.15349;39.547;122.521;103.987;42.0142;1268.58;1321.44;103.999
03:00;6.36412;34.2889;103.392;88.2847;28.3602;900.19;1306.37;77.7932
04:00;5.73864;30.5155;93.5527;78.4364;21.5031;823.18;1253.29;63.4856
05:00;5.37129;40.698;91.8318;77.8606;51.2638;851.03;1182.56;119.459
06:00;5.22373;41.9818;124.1;83.8964;33.0542;860.71;1137.15;92.6912
07:00;5.55321;44.7419;154.173;89.4201;69.7402;1013.48;1065.18;151.734
08:00;6.14124;45.9471;151.685;89.2215;89.5685;1177.01;1030.54;183.327
09:00;7.20394;38.7058;116.141;79.9455;68.3585;1189.02;1010.4;143.642
10:00;7.96225;51.2254;114.526;86.7811;107.141;1560.32;1046.87;215.555
11:00;7.46808;59.6649;132.465;81.6204;125.831;1450.39;1115.64;252.849
12:00;6.48568;64.0441;103.739;60.1515;88.1702;1037.6;1142.44;199.312
13:00;4.27678;62.0551;56.1709;26.2125;68.3328;676.48;1120.63;166.912
14:00;2.64075;55.5865;34.5257;13.5777;48.9046;553.83;1082.27;130.501
15:00;2.17771;60.5991;30.8309;11.5641;57.52;530.8;1021.93;148.783
16:00;2.13206;88.2472;48.9277;16.8208;111.762;871.11;983.694;259.55
17:00;2.4161;107.403;71.6928;25.1423;185.21;1217.16;987.211;391.376
18:00;2.85667;98.1746;70.1423;30.625;146.627;1028.05;920.677;323.216
19:00;3.20519;106.179;67.8277;32.0467;175.34;1220.04;891.884;375.08
20:00;3.44238;100.81;77.4696;37.947;196.411;1254.41;918.985;402.121
21:00;3.61684;87.1382;79.9727;43.3837;131.257;1155.29;978.836;288.424
22:00;4.16817;79.4373;68.5936;47.865;128.926;1213.97;1061.35;277.084
23:00;4.00907;68.3063;72.2727;50.5581;116.059;1181.95;1142.75;246.165
