CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;57;82;118;237
01:00;48;89;71;155
02:00;28;31;45;97
03:00;28;34;33;77
04:00;26;30;46;96
05:00;25;26;45;93
06:00;34;30;129;230
07:00;49;35;221;385
08:00;49;55;232;402
09:00;70;69;233;425
10:00;67;80;164;317
11:00;75;88;118;254
12:00;66;73;85;194
13:00;65;57;68;167
14:00;73;47;73;182
15:00;96;32;109;261
16:00;98;29;103;254
17:00;113;44;125;302
18:00;115;47;147;338
19:00;122;46;151;352
20:00;115;52;170;374
21:00;94;63;158;335
22:00;;76;;
23:00;71;72;168;327
