CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;57.5898;38.7798;14.8172;26.8254;351.367;593.339;98.6
01:00;30.4932;39.912;17.9951;10.896;331.65;577.062;47.2
02:00;14.322;44.6978;12.7952;3.92389;223.013;428.824;20.3
03:00;12.8012;36.8689;12.4897;4.92323;201.131;399.639;20.3
04:00;16.9736;24.6855;9.57468;8.60569;200.878;344.797;30.1
05:00;33.7506;23.0486;9.0555;24.9223;233.942;302.924;71.8
06:00;60.5231;34.8189;14.4956;74.4282;413.973;279.858;174.2
07:00;92.5068;45.44;19.7066;168.51;807.044;327.043;350
08:00;72.7652;34.9607;17.3477;107.232;669.917;371.964;236.6
09:00;86.9187;32.5657;16.3421;103.162;730.044;434.993;244.6
10:00;68.2638;27.7732;12.9544;74.2322;451.59;463.565;181.7
11:00;62.8447;26.8291;11.8901;62.9087;422.979;491.296;159
12:00;62.2389;26.4307;11.1701;57.0388;423.076;519.071;149.4
13:00;60.7027;30.5489;13.4079;53.5635;465.492;548.014;142.5
14:00;56.1561;31.1566;13.3103;47.969;410.009;547.519;129.5
15:00;56.2273;29.7749;12.1927;39.8607;398.922;496.504;117.1
16:00;60.0198;32.2396;11.9029;37.1287;441.94;468.006;116.7
17:00;70.0689;34.1472;10.161;50.6292;461.867;434.484;147.4
18:00;90.2516;38.2825;11.9544;69.6927;569.277;449.195;196.7
19:00;82.9594;44.9042;13.8249;56.4084;512.691;460.409;169.2
20:00;102.224;48.9665;17.7657;85.1718;717.883;497.26;232.4
21:00;110.696;60.1092;20.7211;107.436;867.362;547.494;274.9
22:00;93.1727;58.2304;21.7108;76.1515;689.994;582.492;209.5
23:00;81.2621;50.9226;17.5005;53.62;576.27;604.661;163.2
