CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;3.92011;43.4007;75.0324;63.0542;53.5645;871.57;826.363;125.3
00:00;3.95835;43.1004;83.2932;69.0259;52.9992;777.78;832.051;124.1
01:00;3.81006;40.1029;79.2602;65.9345;29.5459;760.63;824.642;85.2
02:00;3.68272;33.3399;82.1542;68.8149;14.8881;697.617;813.288;56.1
03:00;3.45316;32.4535;77.9773;65.0167;10.9563;672.113;789;49.3
04:00;3.43224;35.7938;85.1421;68.0347;18.6763;725.299;777.265;64.4
05:00;3.44376;47.4621;94.9437;70.2052;63.3819;808.62;764.57;144.4
06:00;3.7092;56.3432;100.593;69.9376;131.336;997.24;788.859;256.9
07:00;4.46258;76.5806;107.482;76.8852;234.19;1465.66;863.12;434.4
08:00;4.54732;84.2214;91.5471;66.9151;243.987;1514.71;955.236;457
09:00;3.26908;59.422;60.437;46.2725;124.241;784.65;958.239;249.2
10:00;2.15636;48.5902;37.4859;29.7895;68.4707;539.164;938.432;153.3
11:00;1.75688;51.0335;32.1455;25.7267;72.6215;562.377;924.715;161.9
12:00;2.00268;59.5421;45.9257;34.7602;80.9234;668.81;917.654;183.1
13:00;2.11316;59.9274;53.2256;41.4779;82.2296;651.52;898.016;185.5
14:00;2.10608;61.1746;51.7102;39.1941;82.8801;623.071;851.245;187.9
15:00;2.37113;70.5493;57.8851;43.343;106.68;698;755.288;233.5
16:00;2.50696;69.8713;52.2463;41.0924;90.9936;764.83;661.553;209
17:00;2.80085;70.1874;58.3186;46.7186;98.6498;840.47;668.53;220.9
18:00;3.19104;80.6781;58.1168;46.4063;120.24;938.1;718.397;264.4
19:00;3.43009;78.3118;69.5884;56.0196;131.861;973.64;769.805;279.8
20:00;3.21217;63.0206;60.2913;50.6891;82.8978;771.41;782.63;189.7
21:00;3.31324;64.6105;70.8538;59.352;75.2779;817.6;803.39;179.7
22:00;3.3459;59.43;70.2421;59.2039;74.7247;830.16;829.276;173.5
23:00;3.10216;38.0421;63.1011;52.4762;26.6134;447.107;848.03;78.7
