CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;161;53;1720;134
01:00;66;180;143;2370;285
02:00;49;129;26;1080;88
03:00;57;79;76;1400;172
04:00;50;82;55;1550;133
05:00;53;81;75;1530;167
06:00;68;99;194;2240;364
07:00;88;113;324;2690;582
08:00;81;102;300;3410;539
09:00;84;128;288;3190;524
10:00;74;116;231;3100;427
11:00;80;140;204;2610;391
12:00;93;139;218;2320;424
13:00;76;107;157;1900;315
14:00;74;107;159;1750;315
15:00;82;76;173;2000;344
16:00;93;104;199;2380;396
17:00;87;136;151;2760;317
18:00;83;119;196;2900;381
19:00;96;135;237;3450;458
20:00;81;137;215;3320;409
21:00;80;201;227;3140;426
22:00;70;195;169;2690;327
23:00;61;192;140;2340;273
