CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;18;18;640;50
01:00;40;200;131;2480;241
02:00;40;178;37;1130;96
03:00;37;125;38;940;96
04:00;17;60;14;460;38
05:00;16;39;17;340;41
06:00;17;13;22;350;49
07:00;30;5;42;560;94
08:00;40;6;55;730;123
09:00;47;14;95;960;192
10:00;57;42;114;1270;231
11:00;56;67;100;1180;208
12:00;48;85;95;1120;193
13:00;39;63;68;820;143
14:00;35;48;61;720;129
15:00;41;34;56;850;126
16:00;57;34;92;1450;198
17:00;73;35;141;2090;287
18:00;66;65;108;1720;232
19:00;44;57;55;1110;128
20:00;39;52;49;930;114
21:00;38;27;44;1040;106
22:00;37;9;40;950;98
23:00;30;21;34;810;83
