CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;55;29;59;790;158
01:00;64;66;36;65;710;164
02:00;30;22;13;19;320;59
03:00;30;25;14;17;310;55
04:00;28;24;13;20;330;59
05:00;25;23;12;16;290;50
06:00;47;23;12;37;360;102
07:00;57;21;10;61;460;151
08:00;54;25;12;54;410;137
09:00;52;22;10;54;440;135
10:00;44;16;7;38;360;103
11:00;47;19;8;41;350;110
12:00;44;20;8;40;340;105
13:00;46;18;7;41;380;110
14:00;54;19;7;43;390;121
15:00;64;19;8;51;510;142
16:00;60;16;7;45;450;129
17:00;65;16;6;51;510;143
18:00;67;13;6;50;500;143
19:00;83;17;7;64;590;181
20:00;102;20;9;86;790;233
21:00;116;32;15;131;1440;317
22:00;89;41;21;79;870;210
23:00;74;47;25;62;780;170
