CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;44;36;49;730;126
01:00;23;29;23;20;510;54
02:00;33;39;32;23;570;68
03:00;28;41;34;16;510;51
04:00;29;41;35;19;500;59
05:00;37;40;33;32;530;86
06:00;52;43;36;78;670;170
07:00;56;39;32;80;850;177
08:00;74;35;29;156;1120;313
09:00;88;32;25;140;980;301
10:00;96;27;21;128;970;291
11:00;95;27;20;125;990;286
12:00;70;27;22;76;750;187
13:00;79;37;26;84;790;207
14:00;92;44;26;129;970;289
15:00;94;39;25;126;1090;287
16:00;89;34;23;106;1010;252
17:00;94;37;25;121;1030;278
18:00;94;41;26;111;1030;263
19:00;93;34;26;112;1120;264
20:00;121;31;24;188;1490;408
21:00;96;32;26;156;1290;334
22:00;75;43;34;104;1180;234
23:00;71;48;37;88;910;204
