CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;84;80;90;220
01:00;54;80;21;86
02:00;47;74;93;189
03:00;41;76;78;159
04:00;35;67;55;119
05:00;33;56;53;113
06:00;39;50;105;198
07:00;55;51;129;253
08:00;55;56;94;197
09:00;41;59;40;102
10:00;37;52;37;93
11:00;42;46;38;101
12:00;50;35;44;116
13:00;50;31;38;108
14:00;49;32;33;98
15:00;50;30;31;97
16:00;47;26;30;93
17:00;55;23;36;109
18:00;58;15;39;118
19:00;84;16;66;185
20:00;100;23;92;240
21:00;123;31;163;373
22:00;113;47;158;354
23:00;90;71;101;243
