CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;60;33;62;152
01:00;46;47;44;112
02:00;46;82;62;139
03:00;37;72;51;113
04:00;34;64;58;122
05:00;32;55;55;115
06:00;35;48;116;210
07:00;47;56;164;296
08:00;68;61;256;459
09:00;105;96;325;600
10:00;116;110;226;461
11:00;107;121;134;310
12:00;95;96;83;219
13:00;87;78;66;186
14:00;72;65;50;147
15:00;80;68;68;181
16:00;82;67;73;191
17:00;89;73;80;209
18:00;94;64;85;222
19:00;94;51;88;226
20:00;74;52;67;175
21:00;92;39;106;252
22:00;90;43;122;274
23:00;73;52;99;223
