CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;51;33;115;1030;240
01:00;61;50;32;89;870;196
02:00;52;27;18;39;430;111
03:00;43;29;19;46;390;113
04:00;44;27;18;44;340;111
05:00;44;26;17;61;350;136
06:00;46;33;21;115;530;221
07:00;61;46;29;251;1030;444
08:00;74;51;32;285;1610;511
09:00;87;51;27;212;1170;411
10:00;70;50;22;128;820;266
11:00;79;47;20;132;760;281
12:00;82;50;16;87;860;214
13:00;82;39;13;84;540;211
14:00;90;41;12;79;570;209
15:00;116;55;15;120;940;299
16:00;107;36;13;103;850;263
17:00;113;57;14;109;900;279
18:00;117;38;11;116;1000;294
19:00;125;34;13;147;1260;348
20:00;105;60;21;114;1100;279
21:00;108;82;35;193;1470;402
22:00;88;77;42;120;1250;270
23:00;80;65;36;134;1120;285
