CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;183;135;104;2310;207
01:00;45;111;80;49;1440;120
02:00;40;118;85;36;1440;95
03:00;41;131;94;48;1540;114
04:00;39;116;86;37;1500;95
05:00;41;107;79;41;1410;103
06:00;48;83;61;94;1310;191
07:00;67;63;45;174;1610;332
08:00;69;50;35;222;1710;408
09:00;86;49;35;193;1540;381
10:00;70;55;37;146;1450;293
11:00;51;67;43;103;1080;208
12:00;66;85;50;145;1260;286
13:00;65;90;51;130;1420;264
14:00;64;85;49;107;1210;227
15:00;92;115;63;204;1630;404
16:00;102;105;64;242;2120;472
17:00;108;129;90;308;2720;578
18:00;113;146;103;345;3100;640
19:00;105;160;113;337;3000;619
20:00;83;196;139;275;3070;504
21:00;81;190;139;251;2950;464
22:00;71;194;143;224;2950;413
23:00;59;191;139;154;2530;294
