CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;64;143;1840;291
01:00;56;72;71;1270;165
02:00;31;32;19;560;60
03:00;28;17;18;540;56
04:00;28;35;22;570;62
05:00;35;43;33;610;85
06:00;55;46;151;1000;286
07:00;65;72;210;1500;386
08:00;70;65;184;1480;352
09:00;77;76;181;1380;354
10:00;75;69;157;1270;315
11:00;77;66;151;1290;308
12:00;76;71;124;1180;266
13:00;84;68;151;1240;314
14:00;81;73;126;1240;272
15:00;84;71;121;1300;269
16:00;85;77;133;1740;287
17:00;81;60;136;1530;289
18:00;89;100;157;1840;328
19:00;90;95;160;1840;335
20:00;;103;;;
21:00;78;87;123;1460;265
22:00;71;85;117;1480;249
23:00;77;80;156;1980;316
