CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;42;10;700;51
01:00;26;25;6;630;35
02:00;60;37;26;950;100
03:00;50;34;15;600;72
04:00;58;44;34;750;110
05:00;63;29;83;890;191
06:00;79;26;134;1220;284
07:00;74;38;99;1190;224
08:00;76;36;93;1060;217
09:00;81;57;75;1160;195
10:00;;43;;;
11:00;98;62;53;1570;179
12:00;89;82;40;1180;150
13:00;94;53;41;1110;156
14:00;100;46;35;960;154
15:00;78;51;30;850;122
16:00;68;29;17;800;93
17:00;68;39;32;1060;117
18:00;88;81;52;1730;168
19:00;70;47;25;1020;109
20:00;70;15;21;890;102
21:00;66;29;39;1140;126
22:00;63;23;39;1090;123
23:00;46;31;19;850;76
