CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;49;58;1010;150
01:00;53;26;40;790;114
02:00;36;39;12;470;53
03:00;36;37;13;450;55
04:00;34;33;15;480;56
05:00;42;26;37;520;98
06:00;59;61;120;900;242
07:00;60;45;157;1300;300
08:00;73;74;139;1300;284
09:00;68;52;115;1010;244
10:00;82;57;99;1190;233
11:00;68;39;82;920;192
12:00;64;24;56;710;149
13:00;71;28;60;730;163
14:00;75;33;71;870;182
15:00;47;45;60;830;138
16:00;54;36;66;1040;155
17:00;58;55;66;850;157
18:00;63;24;57;840;150
19:00;62;28;61;930;154
20:00;64;32;77;880;181
21:00;92;34;111;1290;261
22:00;88;57;93;1320;229
23:00;;50;;;
