CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;12;10;43;1160;92
01:00;24;7;7;30;1000;70
02:00;48;77;63;51;1350;125
03:00;38;67;59;30;1260;84
04:00;40;74;65;41;1160;102
05:00;35;77;66;42;1110;99
06:00;36;72;63;50;1050;112
07:00;41;65;57;70;980;148
08:00;41;63;55;76;970;157
09:00;40;54;48;66;950;140
10:00;40;50;43;59;910;129
11:00;48;52;41;78;900;166
12:00;46;42;31;58;880;135
13:00;52;34;26;64;880;150
14:00;64;32;27;88;910;199
15:00;55;30;25;71;920;164
16:00;63;40;26;79;940;184
17:00;81;48;29;131;1040;281
18:00;77;36;26;114;1110;251
19:00;78;47;36;153;1220;311
20:00;52;44;35;64;1180;150
21:00;71;54;45;137;1240;279
22:00;61;43;38;125;1290;252
23:00;50;31;28;87;1260;183
