CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;30;27;64;510;129
01:00;28;32;30;50;440;102
02:00;32;26;19;23;280;66
03:00;34;27;21;26;270;74
04:00;29;30;23;26;320;67
05:00;32;28;21;48;400;105
06:00;45;30;23;106;540;206
07:00;50;30;23;151;920;281
08:00;61;37;24;192;1090;355
09:00;62;46;28;167;990;317
10:00;64;67;33;198;1130;367
11:00;80;59;31;264;1460;481
12:00;68;71;35;170;1130;327
13:00;80;87;43;230;1480;432
14:00;76;71;41;180;1390;351
15:00;68;63;41;172;1250;330
16:00;66;49;37;158;1140;309
17:00;78;29;26;137;1050;285
18:00;86;29;25;172;1470;346
19:00;74;30;24;160;1200;318
20:00;62;22;18;100;760;214
21:00;48;23;20;91;700;185
22:00;46;26;23;89;670;181
23:00;41;30;27;90;630;176
