CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;55;22;600;74
01:00;28;21;12;420;46
02:00;24;39;15;480;46
03:00;20;34;14;480;41
04:00;34;28;27;550;76
05:00;52;39;80;740;173
06:00;58;48;107;1260;221
07:00;70;51;124;1610;259
08:00;72;58;132;1650;274
09:00;81;63;158;1710;322
10:00;70;72;104;1180;228
11:00;78;60;108;1280;243
12:00;79;39;98;1440;228
13:00;72;36;101;1410;225
14:00;68;45;89;1220;203
15:00;75;52;89;1230;212
16:00;73;45;91;1190;212
17:00;75;37;89;1330;211
18:00;82;49;106;1360;243
19:00;83;36;103;1360;241
20:00;83;55;106;1280;244
21:00;78;57;97;1250;225
22:00;66;62;74;1180;178
23:00;42;54;27;680;84
