CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;37;22;500;73
01:00;35;33;20;380;66
02:00;27;65;16;580;52
03:00;28;45;20;580;59
04:00;24;39;15;590;47
05:00;35;41;42;690;99
06:00;35;29;38;570;94
07:00;42;32;74;850;155
08:00;46;28;75;750;160
09:00;50;67;92;1080;191
10:00;44;70;55;730;129
11:00;44;59;57;910;130
12:00;40;56;46;690;109
13:00;39;40;42;760;104
14:00;56;44;69;1260;161
15:00;61;46;82;1390;187
16:00;65;53;95;1660;209
17:00;70;57;127;1870;264
18:00;61;72;91;1450;202
19:00;65;70;125;1790;256
20:00;43;57;50;940;119
21:00;37;66;45;700;106
22:00;29;54;30;650;75
23:00;29;55;25;540;67
