CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;80;151;93;222
01:00;70;156;63;167
02:00;74;79;53;155
03:00;58;83;35;112
04:00;49;83;31;96
05:00;45;91;34;98
06:00;44;77;45;112
07:00;43;97;47;115
08:00;50;108;70;157
09:00;51;106;57;137
10:00;59;84;49;134
11:00;69;89;48;141
12:00;75;59;41;138
13:00;75;55;43;139
14:00;77;34;46;147
15:00;86;22;52;165
16:00;85;19;63;181
17:00;98;13;73;210
18:00;104;21;80;225
19:00;98;26;63;194
20:00;116;36;95;260
21:00;148;33;213;474
22:00;111;61;111;280
23:00;95;81;124;283
