CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;55;44;750;127
01:00;57;38;29;750;101
02:00;;69;;;
03:00;54;101;26;1020;92
04:00;53;90;23;920;86
05:00;49;81;21;920;80
06:00;46;76;36;940;100
07:00;46;89;50;990;121
08:00;46;81;46;900;115
09:00;41;80;28;630;83
10:00;49;56;39;700;107
11:00;46;34;32;650;95
12:00;50;16;33;640;99
13:00;44;11;27;610;84
14:00;59;24;42;750;123
15:00;65;30;45;890;134
16:00;87;52;67;920;189
17:00;72;36;66;860;172
18:00;74;39;60;1080;165
19:00;76;37;65;960;175
20:00;79;33;78;1060;197
21:00;74;39;74;1020;187
22:00;75;41;75;1030;190
23:00;76;38;61;1120;168
