CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;57;15;660;50
01:00;37;48;18;1250;64
02:00;30;48;14;930;52
03:00;30;56;12;1050;48
04:00;29;49;11;1040;46
05:00;33;47;22;880;66
06:00;42;42;49;980;117
07:00;55;49;117;1320;233
08:00;63;48;171;1670;324
09:00;67;64;168;1620;324
10:00;57;72;92;940;197
11:00;53;55;88;800;186
12:00;53;;93;960;194
13:00;59;;92;1090;198
14:00;66;;128;1320;262
15:00;74;130;134;1360;278
16:00;85;122;162;2130;332
17:00;80;104;147;2130;304
18:00;79;78;142;1770;295
19:00;68;73;116;1450;244
20:00;58;80;82;1270;183
21:00;52;74;57;1230;139
22:00;44;75;43;1220;110
23:00;36;76;25;860;73
