CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;86;57;90;1350;224
01:00;69;76;51;1120;146
02:00;35;47;35;780;89
03:00;37;40;32;720;86
04:00;35;28;24;630;71
05:00;34;35;24;550;70
06:00;35;30;33;760;86
07:00;36;49;50;730;112
08:00;45;46;50;800;120
09:00;55;27;58;1060;145
10:00;45;47;41;810;108
11:00;54;32;49;920;129
12:00;45;33;30;880;91
13:00;56;28;39;1010;115
14:00;;25;;;
15:00;72;25;47;1090;143
16:00;67;40;41;980;130
17:00;88;40;55;1310;173
18:00;82;31;47;1100;154
19:00;83;44;44;1120;150
20:00;92;42;61;1140;185
21:00;95;40;70;1210;201
22:00;91;56;74;1390;203
23:00;80;83;57;1160;166
