CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;49;56;49;123
01:00;44;37;39;103
02:00;46;49;19;75
03:00;25;36;12;42
04:00;22;32;14;44
05:00;29;30;16;52
06:00;55;26;57;141
07:00;64;16;131;264
08:00;62;28;119;243
09:00;71;27;136;278
10:00;86;43;174;351
11:00;68;60;104;227
12:00;60;44;82;184
13:00;59;43;83;185
14:00;66;51;70;172
15:00;77;46;95;221
16:00;89;44;124;277
17:00;82;59;110;249
18:00;79;50;119;261
19:00;71;63;86;202
20:00;64;46;73;175
21:00;69;36;89;205
22:00;69;38;82;194
23:00;66;50;83;192
