CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;79;31;21;79;810;200
01:00;59;30;22;55;670;143
02:00;38;24;18;21;370;70
03:00;33;26;20;22;350;66
04:00;40;27;21;32;310;88
05:00;43;30;23;57;360;130
06:00;47;33;25;93;480;189
07:00;70;33;24;164;950;320
08:00;96;28;19;171;1270;357
09:00;95;35;19;148;910;321
10:00;92;31;18;124;690;281
11:00;99;26;13;100;530;251
12:00;70;24;13;59;440;159
13:00;78;;;57;;165
14:00;92;26;14;83;660;219
15:00;99;30;16;98;730;248
16:00;83;31;17;70;680;190
17:00;82;27;14;77;700;199
18:00;79;23;14;61;580;173
19:00;103;22;13;85;650;233
20:00;105;27;14;91;830;244
21:00;130;37;19;178;1210;401
22:00;116;42;21;163;1260;364
23:00;88;35;20;106;1020;250
