CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;40;29;76;740;166
01:00;38;39;27;36;570;93
02:00;18;36;25;8;330;31
03:00;14;33;21;5;290;23
04:00;17;28;19;8;300;30
05:00;27;28;18;21;320;60
06:00;48;25;17;59;460;138
07:00;74;24;16;130;870;273
08:00;87;22;14;181;1020;365
09:00;76;24;15;171;970;338
10:00;75;25;16;162;840;323
11:00;73;24;15;137;790;284
12:00;65;24;15;115;780;241
13:00;74;28;19;113;730;247
14:00;79;31;22;112;720;251
15:00;71;33;23;106;930;234
16:00;73;33;22;107;790;236
17:00;70;33;22;98;680;222
18:00;76;33;22;103;770;235
19:00;73;31;20;90;780;211
20:00;70;32;21;89;880;206
21:00;82;35;25;150;1080;311
22:00;69;36;25;96;810;216
23:00;66;42;29;151;1090;298
