CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;44;21;540;65
01:00;22;39;10;460;36
02:00;21;24;6;380;29
03:00;22;28;8;410;34
04:00;29;24;14;430;51
05:00;44;20;44;620;110
06:00;59;20;117;1120;238
07:00;62;32;93;1260;205
08:00;64;39;98;1110;213
09:00;57;64;68;940;160
10:00;56;60;65;960;155
11:00;59;40;57;890;146
12:00;66;17;57;820;154
13:00;61;29;50;830;138
14:00;73;42;53;890;154
15:00;70;41;43;810;135
16:00;78;30;63;1060;174
17:00;72;32;51;1000;149
18:00;54;45;41;860;116
19:00;67;37;51;990;145
20:00;74;32;81;1090;198
21:00;58;37;61;870;151
22:00;55;27;48;870;129
23:00;43;42;32;690;93
