CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;53;99;69;63;1630;1685;149
01:00;65;90;72;112;1780;2727.5;237
02:00;36;59;43;18;1100;2638.75;63
03:00;21;41;26;11;850;2520;38
04:00;16;39;22;7;780;2267.5;27
05:00;20;33;20;6;770;1946.25;29
06:00;30;37;17;29;810;1628.75;74
07:00;50;30;15;64;900;1292.5;148
08:00;81;48;24;227;1650;1080;429
09:00;89;137;23;176;1360;1027.5;359
10:00;102;218;32;253;1560;1085;489
11:00;106;216;37;303;1820;1206.25;570
12:00;109;185;41;304;1880;1343.75;574
13:00;64;72;19;94;1110;1386.25;208
14:00;72;85;19;112;1220;1437.5;244
15:00;75;91;20;120;1280;1485;259
16:00;79;90;24;144;1430;1457.5;299
17:00;86;47;31;173;1650;1493.75;351
18:00;73;48;34;128;1470;1482.5;270
19:00;72;64;42;162;1690;1466.25;321
20:00;74;64;46;184;1710;1445;356
21:00;72;68;52;149;1780;1528.75;300
22:00;63;92;72;119;1920;1616.25;245
23:00;59;82;64;81;1630;1660;183
