CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;18;17;410
01:00;11;9;370
02:00;73;60;850
03:00;57;47;700
04:00;57;48;680
05:00;63;52;530
06:00;68;57;730
07:00;49;37;880
08:00;55;37;1150
09:00;81;43;1390
10:00;97;41;1490
11:00;87;33;940
12:00;62;23;1000
13:00;39;18;710
14:00;32;18;560
15:00;30;18;780
16:00;37;21;850
17:00;37;21;680
18:00;43;22;880
19:00;34;20;830
20:00;27;22;810
21:00;28;25;790
22:00;20;17;750
23:00;14;12;530
