CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;44;31;30;310;78
01:00;20;44;31;12;250;39
02:00;25;50;36;14;310;46
03:00;20;41;29;7;250;31
04:00;29;37;25;15;230;51
05:00;40;37;26;35;240;93
06:00;53;38;26;70;440;160
07:00;67;34;23;62;680;162
08:00;59;25;15;54;490;140
09:00;95;32;22;151;830;324
10:00;96;35;23;172;810;359
11:00;74;33;23;109;670;241
12:00;68;45;32;88;540;202
13:00;55;45;33;69;430;160
14:00;57;41;28;65;420;157
15:00;56;35;25;54;400;137
16:00;53;32;20;57;460;140
17:00;52;30;20;56;430;138
18:00;58;30;20;55;400;142
19:00;96;38;28;166;830;350
20:00;76;44;30;116;720;253
21:00;71;52;40;114;800;245
22:00;65;50;38;91;710;204
23:00;45;48;36;52;550;125
