CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;78;81;140;1840;294
01:00;65;106;84;1400;195
02:00;53;113;52;1350;133
03:00;49;99;33;1130;101
04:00;43;78;33;1080;95
05:00;42;87;36;1080;99
06:00;44;109;54;1240;128
07:00;41;103;82;1300;168
08:00;54;88;90;1370;194
09:00;47;88;57;760;136
10:00;50;62;56;730;138
11:00;53;45;57;890;141
12:00;41;33;51;680;120
13:00;41;25;51;680;122
14:00;38;13;31;520;87
15:00;46;11;51;670;125
16:00;51;19;55;720;137
17:00;62;15;68;800;167
18:00;74;11;94;960;220
19:00;100;35;144;1450;323
20:00;77;35;82;910;204
21:00;79;32;83;1020;208
22:00;94;48;107;1330;260
23:00;93;73;164;1900;346
