CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;84;83;181
01:00;44;66;75;159
02:00;42;134;98;192
03:00;36;100;77;153
04:00;31;94;75;146
05:00;35;90;76;152
06:00;27;73;76;144
07:00;36;81;105;198
08:00;38;71;131;239
09:00;43;97;122;230
10:00;54;110;147;278
11:00;68;93;132;270
12:00;73;95;78;193
13:00;67;65;48;141
14:00;71;46;60;163
15:00;63;40;40;125
16:00;64;40;34;116
17:00;66;34;35;120
18:00;101;26;134;306
19:00;136;55;312;613
20:00;112;117;219;448
21:00;88;118;168;346
22:00;70;114;151;301
23:00;66;103;101;221
