CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.31886;42.3985;42.7574;26.5642;32.3877;671.74;651.464;92.0785
01:00;1.62338;20.6429;32.4303;21.1634;10.1499;336.599;620.216;36.2067
02:00;1.63813;32.5263;63.3848;34.7225;39.0231;474.71;788.453;92.4182
03:00;1.43839;;62.3271;33.0156;;;769.311;
04:00;1.2882;28.492;46.9358;27.9542;42.1995;426.87;664.961;93.5755
05:00;1.206;28.9214;44.0707;26.2482;51.6528;399.23;606.634;108.16
06:00;2.22369;32.1857;58.66;30.494;110.281;583.27;561.733;201.298
07:00;3.33085;84.3564;76.9986;38.9201;423.609;1457.02;655.86;734.212
08:00;2.65317;68.5747;73.2521;37.258;250.888;1061.73;714.409;453.497
09:00;2.75585;59.9651;85.0713;43.0832;205.381;1037.21;777.149;375.088
10:00;1.49497;57.1998;76.969;35.8111;153.801;753.86;817.027;293.395
11:00;1.2366;52.7106;59.3067;27.725;87.8196;553.98;784.146;187.39
12:00;1.19047;58.5585;66.6376;28.4804;77.809;554.31;800.076;177.92
13:00;1.37574;62.3096;72.6407;30.4845;66.9639;526.05;815.929;165.021
14:00;1.24153;70.1912;64.9462;24.8485;77.5274;581.29;815.681;189.132
15:00;1.32159;70.4781;64.5082;24.1072;60.9256;592.17;707.575;164.509
16:00;1.46808;79.9607;66.6467;26.4083;68.1375;600.82;649.961;184.493
17:00;1.71047;74.5193;65.7731;25.8371;61.3043;586.58;593.633;168.559
18:00;1.14071;83.7846;60.805;22.4638;79.1817;648.79;580.499;205.176
19:00;1.11663;60.3817;53.7525;19.1002;46.1653;520.21;576.277;131.299
20:00;1.28871;60.2202;35.0025;18.1588;51.6237;545.71;575.203;139.335
21:00;1.82748;66.6987;35.4868;21.1819;76.3029;639.28;589.356;183.743
22:00;2.21777;69.9765;41.1186;23.7901;107.643;819.96;619.19;235.261
23:00;3.90778;52.8976;48.715;29.4305;59.4462;779.44;642.599;144.137
