CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;96;51;81;970;219
01:00;96;47;93;970;238
02:00;80;24;61;590;172
03:00;93;29;73;620;204
04:00;88;27;69;580;192
05:00;90;35;76;640;205
06:00;96;39;101;720;249
07:00;106;57;144;1010;325
08:00;102;53;126;1040;292
09:00;105;54;123;1330;292
10:00;95;39;88;890;229
11:00;92;44;78;810;211
12:00;88;31;71;750;196
13:00;88;36;71;800;197
14:00;90;42;68;720;193
15:00;89;36;66;790;190
16:00;92;34;67;730;195
17:00;90;41;65;720;187
18:00;100;42;75;1070;215
19:00;107;45;89;1150;242
20:00;108;47;88;1080;242
21:00;102;55;83;1010;228
22:00;97;68;79;980;217
23:00;99;67;82;1010;224
