CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;35;51;120
01:00;37;44;37;94
02:00;16;15;7;27
03:00;20;11;12;38
04:00;20;6;10;36
05:00;29;6;24;66
06:00;48;6;66;150
07:00;64;14;151;295
08:00;65;53;157;305
09:00;53;55;98;204
10:00;49;60;80;171
11:00;42;64;60;135
12:00;48;64;76;164
13:00;55;58;78;175
14:00;53;40;65;153
15:00;63;34;85;193
16:00;78;28;114;253
17:00;68;41;95;213
18:00;68;41;115;244
19:00;70;94;130;269
20:00;65;125;120;249
21:00;70;82;151;301
22:00;56;73;126;250
23:00;47;47;77;165
