CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;77;78;1410;210
01:00;76;64;47;1350;148
02:00;53;87;40;1150;113
03:00;50;80;37;1130;106
04:00;42;83;38;1090;100
05:00;38;70;29;1050;82
06:00;41;72;46;990;112
07:00;34;72;49;990;108
08:00;39;82;47;960;111
09:00;44;85;41;920;106
10:00;49;73;37;890;106
11:00;63;62;30;850;108
12:00;68;54;25;860;106
13:00;55;58;17;810;80
14:00;75;60;29;790;119
15:00;67;55;22;780;100
16:00;72;50;26;790;110
17:00;82;56;45;790;150
18:00;96;59;62;870;191
19:00;91;49;48;910;163
20:00;110;55;63;940;206
21:00;130;75;120;1040;313
22:00;148;95;217;1270;479
23:00;115;82;119;1400;296
