CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;131;116;213
01:00;29;111;101;183
02:00;30;161;98;181
03:00;28;156;88;164
04:00;27;154;82;152
05:00;29;137;77;147
06:00;40;128;128;236
07:00;50;131;136;258
08:00;67;121;200;372
09:00;69;119;197;371
10:00;58;131;158;300
11:00;65;132;175;333
12:00;57;129;150;287
13:00;46;127;122;233
14:00;56;131;165;308
15:00;54;111;141;269
16:00;61;92;195;359
17:00;74;84;201;381
18:00;76;89;239;441
19:00;75;96;225;420
20:00;58;110;187;344
21:00;53;120;197;355
22:00;51;120;211;375
23:00;42;122;147;268
