CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;33.5466;28.0964;21.42;26.2272;507.914;706.805;73.6
01:00;19.434;46.1248;30.14;13.9709;429.105;774.598;40.8
02:00;17.674;37.8314;25.0958;8.74909;368.438;700.927;31
03:00;15.5405;32.9606;22.3477;7.34137;353.28;623.578;26.8
04:00;13.7608;32.6993;21.359;6.28072;336.74;534.922;23.3
05:00;23.3131;30.2424;21.4202;21.3964;357.315;468.659;56
06:00;48.4377;34.6812;23.4048;60.2401;527.298;445.314;140.5
07:00;65.1621;42.7335;25.2115;103.994;768.036;456.285;224.1
08:00;70.2113;57.0292;30.21;146.795;938.249;509.808;294.5
09:00;71.0175;60.4826;29.8822;136.167;922.062;571.427;279.1
10:00;52.8376;55.799;30.818;72.4015;601.81;600.599;163.5
11:00;58.6499;48.2179;25.6847;82.4589;642.006;636.689;184.7
12:00;66.0288;40.4827;20.344;87.794;691.224;681;200.2
13:00;63.4037;31.0668;16.7213;77.094;597.749;711.054;181.2
14:00;68.284;37.0981;17.924;84.8829;632.938;724.259;198
15:00;69.9154;43.5127;18.1994;82.9328;698.589;715.578;196.6
16:00;74.6272;37.9535;19.8085;95.1042;786.375;696.594;219.9
17:00;72.2397;47.0192;20.723;99.5948;772.013;677.838;224.4
18:00;67.1692;42.0096;22.111;95.9244;792.533;701.678;213.7
19:00;68.3037;43.8109;25.316;98.5147;824.988;724.551;218.8
20:00;57.5951;43.5679;27.9328;67.9864;795.821;737.626;161.5
21:00;51.1876;38.39;28.774;50.0075;673.978;747.154;127.6
22:00;48.672;35.1896;25.9877;49.1536;691.8;754.512;123.8
23:00;40.3696;27.2733;20.9048;35.2461;595.389;741.612;94.2
