CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;83;50;42;93;1040;225
01:00;75;48;41;97;1060;222
02:00;70;51;46;61;760;163
03:00;60;47;43;51;620;138
04:00;55;47;42;55;560;140
05:00;54;46;43;80;600;177
06:00;52;45;41;88;600;185
07:00;74;47;43;136;1040;281
08:00;131;39;34;196;1520;429
09:00;124;32;25;141;1050;339
10:00;103;31;19;94;920;246
11:00;95;27;19;94;810;237
12:00;98;30;22;81;720;221
13:00;94;33;26;86;720;225
14:00;86;28;22;71;670;195
15:00;101;30;23;88;710;234
16:00;107;30;23;99;770;258
17:00;107;25;18;77;820;223
18:00;128;27;19;106;920;288
19:00;104;25;17;76;680;219
20:00;101;27;18;75;670;214
21:00;119;31;21;97;980;267
22:00;114;39;27;108;1160;280
23:00;98;44;34;101;1140;252
